"BehaviorSpace results (NetLogo 6.3.0)"
"CA 1D Elementary.nlogo"
"1"
"09/14/2023 13:29:59:199 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-512","512","-250","250"
"[run number]","OII","density","OOI","IOO","background","rule","III","OIO","IOI","OOO","auto-continue?","foreground","IIO","[step]","count patches with [pcolor = green]"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","406","207774"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","335","8343"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","392","14732"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","374","9943"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","413","86366"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","403","207249"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","393","14756"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","407","208487"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","336","8351"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","375","10071"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","414","86798"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","394","14772"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","408","208787"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","404","207254"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","376","10103"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","337","8367"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","415","87212"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","395","14820"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","409","209508"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","405","208275"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","377","10167"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","338","8383"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","396","14836"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","416","87636"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","410","209812"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","406","208280"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","378","10231"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","339","8415"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","397","14884"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","417","88047"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","407","209301"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","411","210528"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","379","10359"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","398","14916"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","418","88438"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","340","8431"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","408","209306"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","412","210836"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","380","10423"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","399","15012"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","419","88888"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","341","8463"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","413","211556"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","409","210327"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","400","15020"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","420","89314"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","381","10551"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","342","8495"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","410","210332"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","414","211861"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","401","15044"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","421","89720"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","382","10679"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","343","8559"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","411","211353"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","415","212574"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","402","15060"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","422","90172"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","383","10935"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","412","211358"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","344","8575"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","416","212890"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","403","15108"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","423","90594"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","384","10939"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","413","212379"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","345","8607"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","417","213583"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","404","15124"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","424","91025"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","414","212384"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","385","10947"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","346","8639"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","418","213905"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","405","15172"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","425","91435"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","415","213405"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","386","10955"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","347","8703"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","419","214593"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","406","15204"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","426","91835"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","416","213410"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","387","10971"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","348","8735"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","420","214914"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","407","15300"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","427","92290"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","417","214431"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","349","8799"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","421","215626"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","408","15316"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","388","10979"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","428","92712"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","418","214436"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","422","215931"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","409","15364"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","350","8863"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","429","93143"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","389","10995"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","419","215457"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","410","15396"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","423","216636"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","430","93586"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","351","8991"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","390","11011"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","420","215462"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","411","15492"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","424","216953"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","431","94028"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","352","8999"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","391","11043"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","421","216483"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","412","15524"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","425","217641"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","432","94457"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","353","9015"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","422","216488"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","392","11051"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","413","15620"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","426","217965"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","433","94882"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","354","9031"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","423","217509"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","393","11067"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","414","15684"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","427","218673"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","434","95298"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","355","9063"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","424","217514"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","415","15876"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","394","11083"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","435","95769"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","428","218980"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","356","9079"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","425","218535"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","416","15884"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","395","11115"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","429","219675"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","436","96201"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","426","218540"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","357","9111"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","417","15908"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","430","219999"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","396","11131"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","437","96640"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","427","219561"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","358","9143"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","418","15924"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","431","220694"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","438","97089"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","397","11163"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","428","219566"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","359","9207"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","419","15972"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","432","221021"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","439","97525"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","398","11195"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","429","220587"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","360","9223"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","420","15988"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","433","221716"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","440","97969"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","399","11259"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","430","220592"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","421","16036"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","434","222041"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","361","9255"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","441","98407"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","400","11267"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","431","221613"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","422","16068"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","435","222729"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","362","9287"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","442","98842"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","432","221618"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","401","11283"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","423","16164"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","436","223060"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","363","9351"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","443","99319"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","433","222639"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","424","16180"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","437","223740"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","402","11299"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","364","9383"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","444","99744"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","434","222644"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","425","16228"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","438","224071"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","403","11331"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","365","9447"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","445","100176"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","435","223665"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","426","16260"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","439","224770"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","404","11347"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","446","100644"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","366","9511"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","427","16356"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","440","225094"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","436","223670"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","405","11379"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","447","101109"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","367","9639"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","437","224691"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","428","16388"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","441","225783"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","406","11411"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","448","101542"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","438","224696"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","368","9655"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","429","16484"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","442","226144"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","407","11475"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","449","101997"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","439","225717"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","369","9687"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","430","16548"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","443","226810"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","408","11491"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","450","102425"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","440","225722"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","431","16740"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","370","9719"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","444","227135"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","409","11523"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","451","102918"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","432","16756"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","441","226743"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","371","9783"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","445","227843"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","452","103337"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","410","11555"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","433","16804"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","442","226748"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","446","228159"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","372","9815"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","453","103801"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","411","11619"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","434","16836"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","443","227769"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","447","228855"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","373","9879"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","454","104264"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","435","16932"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","412","11651"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","444","227774"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","448","229188"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","374","9943"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","436","16964"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","455","104738"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","413","11715"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","449","229871"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","445","228795"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","375","10071"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","437","17060"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","456","105186"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","450","230209"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","446","228800"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","414","11779"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","376","10103"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","438","17124"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","457","105647"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","451","230882"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","447","229821"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","415","11907"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","377","10167"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","439","17316"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","458","106096"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","452","231231"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","448","229826"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","416","11915"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","378","10231"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","440","17348"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","459","106572"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","453","231903"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","449","230847"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","417","11931"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","379","10359"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","441","17444"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","460","107018"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","450","230852"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","454","232258"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","418","11947"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","380","10423"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","442","17508"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","461","107472"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","451","231873"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","455","232931"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","419","11979"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","381","10551"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","443","17700"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","462","107940"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","456","233268"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","452","231878"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","420","11995"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","382","10679"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","444","17764"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","463","108418"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","453","232899"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","457","233944"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","421","12027"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","445","17956"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","464","108874"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","383","10935"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","458","234306"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","454","232904"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","422","12059"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","446","18084"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","465","109341"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","384","10939"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","459","234981"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","455","233925"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","423","12123"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","447","18468"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","466","109799"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","456","233930"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","460","235332"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","385","10947"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","424","12139"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","467","110307"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","448","18476"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","457","234951"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","461","236018"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","386","10955"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","425","12171"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","468","110760"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","449","18500"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","458","234956"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","462","236354"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","387","10971"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","459","235977"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","450","18516"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","469","111225"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","426","12203"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","463","237019"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","388","10979"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","460","235982"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","470","111691"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","451","18564"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","464","237369"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","427","12267"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","389","10995"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","461","237003"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","471","112184"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","452","18580"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","465","238043"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","428","12299"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","390","11011"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","462","237008"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","472","112650"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","453","18628"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","466","238397"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","429","12363"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","391","11043"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","473","113129"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","463","238029"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","454","18660"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","467","239068"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","392","11051"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","464","238034"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","430","12427"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","474","113590"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","455","18756"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","468","239417"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","431","12555"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","465","239055"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","475","114105"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","456","18772"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","393","11067"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","469","240085"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","466","239060"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","476","114575"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","457","18820"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","432","12571"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","394","11083"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","470","240442"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","458","18852"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","477","115034"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","467","240081"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","433","12603"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","395","11115"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","471","241115"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","478","115527"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","459","18948"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","468","240086"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","434","12635"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","396","11131"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","472","241468"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","479","116012"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","469","241107"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","460","18980"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","435","12699"
